ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-05-28,24.172695014190708,20.38586470102136,36.37705679356854,24.172695014190708,24.172695014190708,3.8773190435989076,3.8773190435989076,3.8773190435989076,-0.3032852480040697,-0.3032852480040697,-0.3032852480040697,4.180604291602977,4.180604291602977,4.180604291602977,0.0,0.0,0.0,28.050014057789618
2015-05-29,24.177268994971467,22.460535274655992,37.809911004902446,24.177268994971467,24.177268994971467,6.014307957274577,6.014307957274577,6.014307957274577,1.7503313120228055,1.7503313120228055,1.7503313120228055,4.26397664525177,4.26397664525177,4.26397664525177,0.0,0.0,0.0,30.191576952246045
2015-05-30,24.18184297575222,24.024644040810614,39.91456728682646,24.18184297575222,24.18184297575222,7.773978726486546,7.773978726486546,7.773978726486546,3.4283246998745374,3.4283246998745374,3.4283246998745374,4.34565402661201,4.34565402661201,4.34565402661201,0.0,0.0,0.0,31.95582170223877
2015-05-31,24.18641695653298,25.01936131589498,41.39119915453118,24.18641695653298,24.18641695653298,8.931867555652367,8.931867555652367,8.931867555652367,4.506004019552341,4.506004019552341,4.506004019552341,4.425863536100026,4.425863536100026,4.425863536100026,0.0,0.0,0.0,33.11828451218535
2015-06-01,24.19099093731374,15.307193622397476,31.37022792660153,24.19099093731374,24.19099093731374,-0.7502427607421293,-0.7502427607421293,-0.7502427607421293,-5.255168164747857,-5.255168164747857,-5.255168164747857,4.5049254040057285,4.5049254040057285,4.5049254040057285,0.0,0.0,0.0,23.44074817657161
2015-06-02,24.195564918094497,18.525803056273542,34.61067022040774,24.195564918094497,24.195564918094497,2.5709850086056316,2.5709850086056316,2.5709850086056316,-2.0122537273592314,-2.0122537273592314,-2.0122537273592314,4.583238735964863,4.583238735964863,4.583238735964863,0.0,0.0,0.0,26.76654992670013
2015-06-03,24.200138898875252,18.183708859031825,34.91941736955216,24.200138898875252,24.200138898875252,2.5473122279164366,2.5473122279164366,2.5473122279164366,-2.113952891321109,-2.113952891321109,-2.113952891321109,4.661265119237545,4.661265119237545,4.661265119237545,0.0,0.0,0.0,26.747451126791688
2015-06-04,24.20471287965601,20.609503940063398,36.488934910782135,24.20471287965601,24.20471287965601,4.436225405540839,4.436225405540839,4.436225405540839,-0.3032852480073327,-0.3032852480073327,-0.3032852480073327,4.739510653548172,4.739510653548172,4.739510653548172,0.0,0.0,0.0,28.64093828519685
2015-06-05,24.20928686043677,23.54339427588503,38.5071200831674,24.20928686043677,24.20928686043677,6.568838310277891,6.568838310277891,6.568838310277891,1.750331312014768,1.750331312014768,1.750331312014768,4.818506998263123,4.818506998263123,4.818506998263123,0.0,0.0,0.0,30.77812517071466
2015-06-06,24.213860841217524,24.24497800320724,40.62149180775941,24.213860841217524,24.213860841217524,8.327116736223019,8.327116736223019,8.327116736223019,3.428324699873391,3.428324699873391,3.428324699873391,4.898792036349627,4.898792036349627,4.898792036349627,0.0,0.0,0.0,32.54097757744054
2015-06-07,24.218434821998287,25.81289949454534,41.637931837960686,24.218434821998287,24.218434821998287,9.486894764682983,9.486894764682983,9.486894764682983,4.506004019560875,4.506004019560875,4.506004019560875,4.980890745122108,4.980890745122108,4.980890745122108,0.0,0.0,0.0,33.70532958668127
2015-06-08,24.22300880277904,16.23545559427954,32.36049370314723,24.22300880277904,24.22300880277904,-0.18987132956850034,-0.18987132956850034,-0.18987132956850034,-5.255168164751692,-5.255168164751692,-5.255168164751692,5.06529683518319,5.06529683518319,5.06529683518319,0.0,0.0,0.0,24.03313747321054
2015-06-09,24.2275827835598,19.409861744095654,35.1849794646305,24.2275827835598,24.2275827835598,3.1402019462678403,3.1402019462678403,3.1402019462678403,-2.0122537273590018,-2.0122537273590018,-2.0122537273590018,5.152455673626842,5.152455673626842,5.152455673626842,0.0,0.0,0.0,27.36778472982764
2015-06-10,24.23215676434056,19.516669379123268,34.39239032827525,24.23215676434056,24.23215676434056,3.1287960561629244,3.1287960561629244,3.1287960561629244,-2.113952891329147,-2.113952891329147,-2.113952891329147,5.242748947492072,5.242748947492072,5.242748947492072,0.0,0.0,0.0,27.360952820503485
2015-06-11,24.236730745121317,21.083600566809714,37.08450506261698,24.236730745121317,24.236730745121317,5.03319620300022,5.03319620300022,5.03319620300022,-0.30328524801059564,-0.30328524801059564,-0.30328524801059564,5.336481451010815,5.336481451010815,5.336481451010815,0.0,0.0,0.0,29.269926948121537
2015-06-12,24.241304725902072,23.58083856994411,39.31781308225095,24.241304725902072,24.241304725902072,7.184201610182748,7.184201610182748,7.184201610182748,1.7503313120270918,1.7503313120270918,1.7503313120270918,5.433870298155656,5.433870298155656,5.433870298155656,0.0,0.0,0.0,31.42550633608482
2015-06-13,24.245878706682827,24.929220879945948,40.89724558305042,24.245878706682827,24.245878706682827,8.963361473208595,8.963361473208595,8.963361473208595,3.428324699865093,3.428324699865093,3.428324699865093,5.535036773343503,5.535036773343503,5.535036773343503,0.0,0.0,0.0,33.209240179891424
2015-06-14,24.25045268746359,26.701644688937453,42.491479043764706,24.25045268746359,24.25045268746359,10.146004960601998,10.146004960601998,10.146004960601998,4.506004019552547,4.506004019552547,4.506004019552547,5.6400009410494505,5.6400009410494505,5.6400009410494505,0.0,0.0,0.0,34.396457648065585
2015-06-15,24.255026668244344,17.319499384443155,32.708924144854585,24.255026668244344,24.255026668244344,0.4935108779300114,0.4935108779300114,0.4935108779300114,-5.25516816475449,-5.25516816475449,-5.25516816475449,5.748679042684501,5.748679042684501,5.748679042684501,0.0,0.0,0.0,24.748537546174354
2015-06-16,24.259600649025103,20.308561956234545,35.35866685052527,24.259600649025103,24.259600649025103,3.8486298922159774,3.8486298922159774,3.8486298922159774,-2.012253727351523,-2.012253727351523,-2.012253727351523,5.8608836195675,5.8608836195675,5.8608836195675,0.0,0.0,0.0,28.10823054124108
2015-06-17,24.26417462980586,19.940687336461725,35.841387047226924,24.26417462980586,24.26417462980586,3.8623733257132393,3.8623733257132393,3.8623733257132393,-2.1139528913286054,-2.1139528913286054,-2.1139528913286054,5.976326217041845,5.976326217041845,5.976326217041845,0.0,0.0,0.0,28.1265479555191
2015-06-18,24.26874861058662,23.02081538735176,37.45101471990716,24.26874861058662,24.26874861058662,5.791337201494185,5.791337201494185,5.791337201494185,-0.30328524801391643,-0.30328524801391643,-0.30328524801391643,6.094622449508102,6.094622449508102,6.094622449508102,0.0,0.0,0.0,30.060085812080807
2015-06-19,24.273322591367375,24.022286475899918,40.16297151091894,24.273322591367375,24.273322591367375,7.96563045365023,7.96563045365023,7.96563045365023,1.7503313120190545,1.7503313120190545,1.7503313120190545,6.215299141631177,6.215299141631177,6.215299141631177,0.0,0.0,0.0,32.2389530450176
2015-06-20,24.277896572148133,26.23941660723094,42.10679428961066,24.277896572148133,24.277896572148133,9.76612790905699,9.76612790905699,9.76612790905699,3.4283246998639467,3.4283246998639467,3.4283246998639467,6.337803209193043,6.337803209193043,6.337803209193043,0.0,0.0,0.0,34.04402448120513
2015-06-21,24.282470552928892,27.270110882368822,42.75083428407704,24.282470552928892,24.282470552928892,10.967515924918464,10.967515924918464,10.967515924918464,4.5060040195442195,4.5060040195442195,4.5060040195442195,6.461511905374245,6.461511905374245,6.461511905374245,0.0,0.0,0.0,35.24998647784736
2015-06-22,24.287044533709647,17.2292423308138,33.817016511737,24.287044533709647,24.287044533709647,1.3305758708080904,1.3305758708080904,1.3305758708080904,-5.255168164757289,-5.255168164757289,-5.255168164757289,6.585744035565379,6.585744035565379,6.585744035565379,0.0,0.0,0.0,25.617620404517737
2015-06-23,24.291618514490406,21.467685162759715,36.365583195092405,24.291618514490406,24.291618514490406,4.697518009167431,4.697518009167431,4.697518009167431,-2.0122537273637193,-2.0122537273637193,-2.0122537273637193,6.70977173653115,6.70977173653115,6.70977173653115,0.0,0.0,0.0,28.989136523657837
2015-06-24,24.296192495271164,21.41584697324359,36.60888717415058,24.296192495271164,24.296192495271164,4.7188795322543475,4.7188795322543475,4.7188795322543475,-2.113952891324615,-2.113952891324615,-2.113952891324615,6.832832423578963,6.832832423578963,6.832832423578963,0.0,0.0,0.0,29.015072027525513
2015-06-25,24.300766476051923,23.28237140470603,39.102960710725235,24.300766476051923,24.300766476051923,6.650855283687157,6.650855283687157,6.650855283687157,-0.30328524800275325,-0.30328524800275325,-0.30328524800275325,6.9541405316899105,6.9541405316899105,6.9541405316899105,0.0,0.0,0.0,30.95162175973908
2015-06-26,24.30534047051141,25.362964931499384,40.68536273088883,24.30534047051141,24.30534047051141,8.82323002402929,8.82323002402929,8.82323002402929,1.7503313120249828,1.7503313120249828,1.7503313120249828,7.0728987120043065,7.0728987120043065,7.0728987120043065,0.0,0.0,0.0,33.128570494540696
2015-06-27,24.3099144649709,27.130755871439423,42.64314087231656,24.3099144649709,24.3099144649709,10.616632891901803,10.616632891901803,10.616632891901803,3.4283246998735404,3.4283246998735404,3.4283246998735404,7.188308192028263,7.188308192028263,7.188308192028263,0.0,0.0,0.0,34.9265473568727
2015-06-28,24.314488459430386,28.181064854943216,44.238976534364305,24.314488459430386,24.314488459430386,11.805582083798235,11.805582083798235,11.805582083798235,4.506004019552753,4.506004019552753,4.506004019552753,7.299578064245483,7.299578064245483,7.299578064245483,0.0,0.0,0.0,36.12007054322862
2015-06-29,24.319062453889877,18.824068789778043,34.00370388082124,24.319062453889877,24.319062453889877,2.150765166409416,2.150765166409416,2.150765166409416,-5.255168164751732,-5.255168164751732,-5.255168164751732,7.405933331161148,7.405933331161148,7.405933331161148,0.0,0.0,0.0,26.46982762029929
2015-06-30,24.32363644834936,21.716640326757368,37.317429294355144,24.32363644834936,24.32363644834936,5.494367875157971,5.494367875157971,5.494367875157971,-2.012253727368666,-2.012253727368666,-2.012253727368666,7.506621602526638,7.506621602526638,7.506621602526638,0.0,0.0,0.0,29.81800432350733
2015-07-01,24.328210442808853,22.022451594084046,37.72030996923238,24.328210442808853,24.328210442808853,5.486965518479977,5.486965518479977,5.486965518479977,-2.113952891320624,-2.113952891320624,-2.113952891320624,7.6009184098006,7.6009184098006,7.6009184098006,0.0,0.0,0.0,29.81517596128883
2015-07-02,24.33278443726834,23.969527827758117,39.74801608166575,24.33278443726834,24.33278443726834,7.384845923087656,7.384845923087656,7.384845923087656,-0.3032852479915902,-0.3032852479915902,-0.3032852479915902,7.688131171079247,7.688131171079247,7.688131171079247,0.0,0.0,0.0,31.717630360355997
2015-07-03,24.33735843172783,26.100479722241516,41.39303294850433,24.33735843172783,24.33735843172783,9.517933216043161,9.517933216043161,9.517933216043161,1.7503313120309112,1.7503313120309112,1.7503313120309112,7.76760190401225,7.76760190401225,7.76760190401225,0.0,0.0,0.0,33.85529164777099
2015-07-04,24.341932426187316,27.924664290315672,43.217857819120034,24.341932426187316,24.341932426187316,11.267033541933401,11.267033541933401,11.267033541933401,3.428324699858077,3.428324699858077,3.428324699858077,7.838708842075324,7.838708842075324,7.838708842075324,0.0,0.0,0.0,35.608965968120714
2015-07-05,24.346506420646804,28.71889710562791,44.64021211136994,24.346506420646804,24.346506420646804,12.406871178263476,12.406871178263476,12.406871178263476,4.506004019549813,4.506004019549813,4.506004019549813,7.9008671587136625,7.9008671587136625,7.9008671587136625,0.0,0.0,0.0,36.753377598910276
2015-07-06,24.351080415106292,18.955680776758555,34.90709136502098,24.351080415106292,24.351080415106292,2.698360877612847,2.698360877612847,2.698360877612847,-5.255168164755564,-5.255168164755564,-5.255168164755564,7.9535290423684115,7.9535290423684115,7.9535290423684115,0.0,0.0,0.0,27.049441292719138
2015-07-07,24.35565440956578,22.41377493010008,37.68921465854238,24.35565440956578,24.35565440956578,5.983929664299753,5.983929664299753,5.983929664299753,-2.0122537273684373,-2.0122537273684373,-2.0122537273684373,7.99618339166819,7.99618339166819,7.99618339166819,0.0,0.0,0.0,30.33958407386553
2015-07-08,24.360228404025268,22.98327138369374,37.89243742816063,24.360228404025268,24.360228404025268,5.914402521773523,5.914402521773523,5.914402521773523,-2.113952891328662,-2.113952891328662,-2.113952891328662,8.028355413102185,8.028355413102185,8.028355413102185,0.0,0.0,0.0,30.27463092579879
2015-07-09,24.364802398484755,24.004125866558184,40.02381909221733,24.364802398484755,24.364802398484755,7.746321154665448,7.746321154665448,7.746321154665448,-0.3032852479949109,-0.3032852479949109,-0.3032852479949109,8.049606402660357,8.049606402660357,8.049606402660357,0.0,0.0,0.0,32.1111235531502
2015-07-10,24.369376392944247,26.49917055805684,41.411745886773744,24.369376392944247,24.369376392944247,9.8098652902996,9.8098652902996,9.8098652902996,1.750331312029269,1.750331312029269,1.750331312029269,8.05953397827033,8.05953397827033,8.05953397827033,0.0,0.0,0.0,34.179241683243845
2015-07-11,24.37395038740373,27.594553490759402,43.01993738711917,24.37395038740373,24.37395038740373,11.486097701663812,11.486097701663812,11.486097701663812,3.4283246998676717,3.4283246998676717,3.4283246998676717,8.057773001796141,8.057773001796141,8.057773001796141,0.0,0.0,0.0,35.86004808906755
2015-07-12,24.378524381863222,29.23229892907566,45.225799094290814,24.378524381863222,24.378524381863222,12.550001408535048,12.550001408535048,12.550001408535048,4.5060040195468725,4.5060040195468725,4.5060040195468725,8.043997388988174,8.043997388988174,8.043997388988174,0.0,0.0,0.0,36.92852579039827
2015-07-13,24.38309837632271,19.138083238874515,35.05039165651079,24.38309837632271,24.38309837632271,2.7627547897734606,2.7627547897734606,2.7627547897734606,-5.2551681647593975,-5.2551681647593975,-5.2551681647593975,8.017922954532857,8.017922954532857,8.017922954532857,0.0,0.0,0.0,27.14585316609617
2015-07-14,24.387672370782198,22.553597810440824,38.054869055191624,24.387672370782198,24.387672370782198,5.967057651844696,5.967057651844696,5.967057651844696,-2.012253727366135,-2.012253727366135,-2.012253727366135,7.979311379210832,7.979311379210832,7.979311379210832,0.0,0.0,0.0,30.354730022626896
2015-07-15,24.392246365241686,21.760291641420707,37.95678021215109,24.392246365241686,24.392246365241686,5.814022428125705,5.814022428125705,5.814022428125705,-2.1139528913160914,-2.1139528913160914,-2.1139528913160914,7.927975319441797,7.927975319441797,7.927975319441797,0.0,0.0,0.0,30.206268793367393
2015-07-16,24.396820359701174,24.56951597759063,39.283078741419565,24.396820359701174,24.396820359701174,7.560499360763186,7.560499360763186,7.560499360763186,-0.3032852479981739,-0.3032852479981739,-0.3032852479981739,7.863784608761359,7.863784608761359,7.863784608761359,0.0,0.0,0.0,31.95731972046436
2015-07-17,24.40139435416066,25.4838017143372,41.482404209004834,24.40139435416066,24.40139435416066,9.537004740882823,9.537004740882823,9.537004740882823,1.7503313120276272,1.7503313120276272,1.7503313120276272,7.786673428855197,7.786673428855197,7.786673428855197,0.0,0.0,0.0,33.938399095043486
2015-07-18,24.405968348620153,27.55514663464491,43.63539140836126,24.405968348620153,24.405968348620153,11.124972957426388,11.124972957426388,11.124972957426388,3.4283246998665264,3.4283246998665264,3.4283246998665264,7.696648257559862,7.696648257559862,7.696648257559862,0.0,0.0,0.0,35.53094130604654
2015-07-19,24.410542343079637,28.307594019121506,43.989075361699705,24.410542343079637,24.410542343079637,12.099800355187627,12.099800355187627,12.099800355187627,4.506004019538544,4.506004019538544,4.506004019538544,7.593796335649083,7.593796335649083,7.593796335649083,0.0,0.0,0.0,36.510342698267266
2015-07-20,24.41511633753913,19.659384031484713,34.881966720697555,24.41511633753913,24.41511633753913,2.223126171267664,2.223126171267664,2.223126171267664,-5.25516816475384,-5.25516816475384,-5.25516816475384,7.478294336021505,7.478294336021505,7.478294336021505,0.0,0.0,0.0,26.638242508806794
2015-07-21,24.419690331998616,22.297595245365628,37.035060969508535,24.419690331998616,24.419690331998616,5.338163143386514,5.338163143386514,5.338163143386514,-2.0122537273659047,-2.0122537273659047,-2.0122537273659047,7.350416870752419,7.350416870752419,7.350416870752419,0.0,0.0,0.0,29.75785347538513
2015-07-22,24.4242643264581,22.42890494993587,37.363256369203654,24.4242643264581,24.4242643264581,5.096591544244237,5.096591544244237,5.096591544244237,-2.1139528913241294,-2.1139528913241294,-2.1139528913241294,7.210544435568368,7.210544435568368,7.210544435568368,0.0,0.0,0.0,29.520855870702338
2015-07-23,24.428838320917592,23.488788164178413,39.13138622557113,24.428838320917592,24.428838320917592,6.755885121647975,6.755885121647975,6.755885121647975,-0.3032852480014369,-0.3032852480014369,-0.3032852480014369,7.0591703696494115,7.0591703696494115,7.0591703696494115,0.0,0.0,0.0,31.184723442565566
2015-07-24,24.433412315377083,25.300871381045113,41.39330330486616,24.433412315377083,24.433412315377083,8.647237714641832,8.647237714641832,8.647237714641832,1.7503313120335553,1.7503313120335553,1.7503313120335553,6.896906402608278,6.896906402608278,6.896906402608278,0.0,0.0,0.0,33.080650030018916
2015-07-25,24.437986309836568,26.685371427041556,42.41560384600172,24.437986309836568,24.437986309836568,10.152811070886855,10.152811070886855,10.152811070886855,3.428324699872543,3.428324699872543,3.428324699872543,6.7244863710143115,6.7244863710143115,6.7244863710143115,0.0,0.0,0.0,34.59079738072342
2015-07-26,24.442560304296055,27.65377919937776,43.13181407814496,24.442560304296055,24.442560304296055,11.048771733802601,11.048771733802601,11.048771733802601,4.506004019552464,4.506004019552464,4.506004019552464,6.542767714250137,6.542767714250137,6.542767714250137,0.0,0.0,0.0,35.491332038098655
2015-07-27,24.447134298755547,17.632565880854767,33.55060603301645,24.447134298755547,24.447134298755547,1.0975622387628496,1.0975622387628496,1.0975622387628496,-5.255168164746216,-5.255168164746216,-5.255168164746216,6.352730403509066,6.352730403509066,6.352730403509066,0.0,0.0,0.0,25.544696537518398
2015-07-28,24.45170829321503,20.3923928426032,36.818055532057365,24.45170829321503,24.45170829321503,4.143219290248852,4.143219290248852,4.143219290248852,-2.0122537273656746,-2.0122537273656746,-2.0122537273656746,6.1554730176145265,6.1554730176145265,6.1554730176145265,0.0,0.0,0.0,28.594927583463882
2015-07-29,24.456282287674522,20.71560712307182,35.993618201266955,24.456282287674522,24.456282287674522,3.8382528621941114,3.8382528621941114,3.8382528621941114,-2.113952891320139,-2.113952891320139,-2.113952891320139,5.95220575351425,5.95220575351425,5.95220575351425,0.0,0.0,0.0,28.294535149868633
2015-07-30,24.46085628213401,22.193814010835677,37.626649531964105,24.46085628213401,24.46085628213401,5.440954997878107,5.440954997878107,5.440954997878107,-0.30328524799027373,-0.30328524799027373,-0.30328524799027373,5.7442402458683794,5.7442402458683794,5.7442402458683794,0.0,0.0,0.0,29.90181128001212
2015-07-31,24.465430291359134,23.92736323715653,39.62646759014442,24.465430291359134,24.465430291359134,7.28330747860722,7.28330747860722,7.28330747860722,1.7503313120179478,1.7503313120179478,1.7503313120179478,5.532976166589274,5.532976166589274,5.532976166589274,0.0,0.0,0.0,31.748737769966354
2015-08-01,24.470004300584257,25.365929013909007,40.79067626668493,24.470004300584257,24.470004300584257,8.748209378476696,8.748209378476696,8.748209378476696,3.4283246998713977,3.4283246998713977,3.4283246998713977,5.3198846786053,5.3198846786053,5.3198846786053,0.0,0.0,0.0,33.21821367906095
2015-08-02,24.47457830980938,26.092851655966964,41.42495131000273,24.47457830980938,24.47457830980938,9.612492944798582,9.612492944798582,9.612492944798582,4.506004019544138,4.506004019544138,4.506004019544138,5.106488925254443,5.106488925254443,5.106488925254443,0.0,0.0,0.0,34.08707125460796
2015-08-03,24.479152319034505,16.078548303064014,31.86572006966166,24.479152319034505,24.479152319034505,-0.3608263206855101,-0.3608263206855101,-0.3608263206855101,-5.255168164750049,-5.255168164750049,-5.255168164750049,4.894341844064539,4.894341844064539,4.894341844064539,0.0,0.0,0.0,24.118325998348993
2015-08-04,24.483726328259625,19.248097805979064,35.595305477254875,24.483726328259625,24.483726328259625,2.67274797032231,2.67274797032231,2.67274797032231,-2.012253727365445,-2.012253727365445,-2.012253727365445,4.685001697687754,4.685001697687754,4.685001697687754,0.0,0.0,0.0,27.156474298581934
2015-08-05,24.48830033748475,19.331441073387847,34.84452798884784,24.48830033748475,24.48830033748475,2.3660529203829137,2.3660529203829137,2.3660529203829137,-2.1139528913316257,-2.1139528913316257,-2.1139528913316257,4.480005811714539,4.480005811714539,4.480005811714539,0.0,0.0,0.0,26.85435325786766
2015-08-06,24.492874346709872,20.821864717820183,35.319315867751065,24.492874346709872,24.492874346709872,3.977557847540993,3.977557847540993,3.977557847540993,-0.30328524800802065,-0.30328524800802065,-0.30328524800802065,4.280843095549014,4.280843095549014,4.280843095549014,0.0,0.0,0.0,28.470432194250865
2015-08-07,24.497448355934996,22.374440719060097,38.412929647634876,24.497448355934996,24.497448355934996,5.839257307200882,5.839257307200882,5.839257307200882,1.7503313120378416,1.7503313120378416,1.7503313120378416,4.088925995163041,4.088925995163041,4.088925995163041,0.0,0.0,0.0,30.336705663135877
2015-08-08,24.50202236516012,24.049059979376626,39.70987357200215,24.50202236516012,24.50202236516012,7.333887282286732,7.333887282286732,7.333887282286732,3.4283246998702506,3.4283246998702506,3.4283246998702506,3.905562582416482,3.905562582416482,3.905562582416482,0.0,0.0,0.0,31.83590964744685
2015-08-09,24.50659637438524,24.425610796994405,41.282414832697334,24.50659637438524,24.50659637438524,8.237933541763606,8.237933541763606,8.237933541763606,4.506004019541198,4.506004019541198,4.506004019541198,3.7319295222224094,3.7319295222224094,3.7319295222224094,0.0,0.0,0.0,32.74452991614885
2015-08-10,24.511170383610363,15.391688332923062,31.134177467655636,24.511170383610363,24.511170383610363,-1.6861214905460904,-1.6861214905460904,-1.6861214905460904,-5.255168164745526,-5.255168164745526,-5.255168164745526,3.5690466741994347,3.5690466741994347,3.5690466741994347,0.0,0.0,0.0,22.825048893064274
2015-08-11,24.515744392835487,18.02258683609108,33.82396960073575,24.515744392835487,24.515744392835487,1.4055003508865604,1.4055003508865604,1.4055003508865604,-2.0122537273631425,-2.0122537273631425,-2.0122537273631425,3.417754078249703,3.417754078249703,3.417754078249703,0.0,0.0,0.0,25.921244743722045
2015-08-12,24.52031840206061,17.52187395437579,33.607928349000375,24.52031840206061,24.52031840206061,1.1647391517169707,1.1647391517169707,1.1647391517169707,-2.113952891327635,-2.113952891327635,-2.113952891327635,3.278692043044606,3.278692043044606,3.278692043044606,0.0,0.0,0.0,25.685057553777582
2015-08-13,24.524892411285734,19.497153780365018,35.6728383682546,24.524892411285734,24.524892411285734,2.848999754763415,2.848999754763415,2.848999754763415,-0.30328524799691525,-0.30328524799691525,-0.30328524799691525,3.1522850027603297,3.1522850027603297,3.1522850027603297,0.0,0.0,0.0,27.37389216604915
2015-08-14,24.529466420510854,21.45051680185121,37.26112603727711,24.529466420510854,24.529466420510854,4.789061043402441,4.789061043402441,4.789061043402441,1.750331312029804,1.750331312029804,1.750331312029804,3.0387297313726376,3.0387297313726376,3.0387297313726376,0.0,0.0,0.0,29.318527463913295
2015-08-15,24.534040429735978,23.567976731012937,39.03256256418071,24.534040429735978,24.534040429735978,6.366313106786488,6.366313106786488,6.366313106786488,3.4283246998691053,3.4283246998691053,3.4283246998691053,2.937988406917383,2.937988406917383,2.937988406917383,0.0,0.0,0.0,30.900353536522466
2015-08-16,24.5386144389611,24.221967211781134,39.69926234110953,24.5386144389611,24.5386144389611,7.3557909221036955,7.3557909221036955,7.3557909221036955,4.506004019544345,4.506004019544345,4.506004019544345,2.849786902559351,2.849786902559351,2.849786902559351,0.0,0.0,0.0,31.8944053610648
2015-08-17,24.543188448186225,14.744778128121679,29.902598407204675,24.543188448186225,24.543188448186225,-2.481549614750731,-2.481549614750731,-2.481549614750731,-5.2551681647483255,-5.2551681647483255,-5.2551681647483255,2.773618549997594,2.773618549997594,2.773618549997594,0.0,0.0,0.0,22.061638833435495
2015-08-18,24.54776245741135,17.486045275924102,33.55462769935634,24.54776245741135,24.54776245741135,0.6964997497165979,0.6964997497165979,0.6964997497165979,-2.0122537273701626,-2.0122537273701626,-2.0122537273701626,2.7087534770867605,2.7087534770867605,2.7087534770867605,0.0,0.0,0.0,25.244262207127946
2015-08-19,24.55233646663647,17.411329708843773,32.60923823792909,24.55233646663647,24.55233646663647,0.5403005782390389,0.5403005782390389,0.5403005782390389,-2.113952891323644,-2.113952891323644,-2.113952891323644,2.654253469562683,2.654253469562683,2.654253469562683,0.0,0.0,0.0,25.092637044875506
2015-08-20,24.556910475861592,18.948207094072192,34.819064515779196,24.556910475861592,24.556910475861592,2.305706902681442,2.305706902681442,2.305706902681442,-0.3032852480146044,-0.3032852480146044,-0.3032852480146044,2.608992150696046,2.608992150696046,2.608992150696046,0.0,0.0,0.0,26.862617378543035
2015-08-21,24.561484485086716,21.713504967191856,36.67744256870463,24.561484485086716,24.561484485086716,4.322011429185986,4.322011429185986,4.322011429185986,1.7503313120141957,1.7503313120141957,1.7503313120141957,2.57168011717179,2.57168011717179,2.57168011717179,0.0,0.0,0.0,28.8834959142727
2015-08-22,24.56605849431184,22.633259502682257,37.8054468810048,24.56605849431184,24.56605849431184,5.969219219060579,5.969219219060579,5.969219219060579,3.4283246998751222,3.4283246998751222,3.4283246998751222,2.5408945191854566,2.5408945191854566,2.5408945191854566,0.0,0.0,0.0,30.53527771337242
2015-08-23,24.570632503536963,23.68494650722912,39.2177909055896,24.570632503536963,24.570632503536963,7.021116451856389,7.021116451856389,7.021116451856389,4.506004019541404,4.506004019541404,4.506004019541404,2.5151124323149854,2.5151124323149854,2.5151124323149854,0.0,0.0,0.0,31.591748955393353
2015-08-24,24.575206512762083,14.23607207899957,29.643147518597956,24.575206512762083,24.575206512762083,-2.7624209220710236,-2.7624209220710236,-2.7624209220710236,-5.255168164752158,-5.255168164752158,-5.255168164752158,2.492747242681134,2.492747242681134,2.492747242681134,0.0,0.0,0.0,21.81278559069106
2015-08-25,24.579780521987207,17.667541139456585,32.1280736125739,24.579780521987207,24.579780521987207,0.459933432076616,0.459933432076616,0.459933432076616,-2.0122537273626833,-2.0122537273626833,-2.0122537273626833,2.472187159439299,2.472187159439299,2.472187159439299,0.0,0.0,0.0,25.039713954063824
2015-08-26,24.58435453121233,16.761879642082757,32.52134353864842,24.58435453121233,24.58435453121233,0.33788199217403947,0.33788199217403947,0.33788199217403947,-2.1139528913196535,-2.1139528913196535,-2.1139528913196535,2.4518348834936927,2.4518348834936927,2.4518348834936927,0.0,0.0,0.0,24.92223652338637
2015-08-27,24.588928540437454,19.206233588659973,34.318915140826746,24.588928540437454,24.588928540437454,2.1268621536531014,2.1268621536531014,2.1268621536531014,-0.303285248003499,-0.303285248003499,-0.303285248003499,2.4301474016566003,2.4301474016566003,2.4301474016566003,0.0,0.0,0.0,26.715790694090554
2015-08-28,24.593502549662578,21.567489725821932,36.72989988711031,24.593502549662578,24.593502549662578,4.156006155830153,4.156006155830153,4.156006155830153,1.7503313120201245,1.7503313120201245,1.7503313120201245,2.405674843810028,2.405674843810028,2.405674843810028,0.0,0.0,0.0,28.74950870549273
2015-08-29,24.598076558887698,22.855740512799734,38.69084066548056,24.598076558887698,24.598076558887698,5.80542203851026,5.80542203851026,5.80542203851026,3.4283246998632357,3.4283246998632357,3.4283246998632357,2.3770973386470247,2.3770973386470247,2.3770973386470247,0.0,0.0,0.0,30.403498597397956
2015-08-30,24.60265056811282,23.42203760887633,39.601714619014935,24.60265056811282,24.60265056811282,6.849262851763308,6.849262851763308,6.849262851763308,4.5060040195553235,4.5060040195553235,4.5060040195553235,2.343258832207986,2.343258832207986,2.343258832207986,0.0,0.0,0.0,31.451913419876128
2015-08-31,24.607224577337945,13.939192126490925,29.1215683927599,24.607224577337945,24.607224577337945,-2.951971272148613,-2.951971272148613,-2.951971272148613,-5.255168164753924,-5.255168164753924,-5.255168164753924,2.303196892605311,2.303196892605311,2.303196892605311,0.0,0.0,0.0,21.655253305189333
